uuid,name,path,link,num_products,date_updated,products_scraped,required,emissions_condition,emissions_default,temp_controlled
9cdd71c9-a7e2-4063-b18e-1bccfaed4f76,Protein powder & shakers,Toiletries & health>Sports nutrition & diet>Protein powder & shakers,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/protein-powder---shakers-44,0,19/08/2021,0,1,,,
8e169d3d-04df-43de-9841-d2f5258e6d2b,Energy & hydration,Toiletries & health>Sports nutrition & diet>Energy & hydration,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/energy---hydration-44,0,19/08/2021,0,1,,,
412e00f4-1d9c-4fd6-ad61-c6ece36e9167,Meal replacement,Toiletries & health>Sports nutrition & diet>Meal replacement,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/meal-replacement,0,19/08/2021,0,1,,,
3eb78056-fb0c-40de-bc10-8e0aa1e6b315,Diet support tablets,Toiletries & health>Sports nutrition & diet>Diet support tablets,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/diet-support-tablets,0,19/08/2021,0,1,,,
ceb199e6-1995-4e17-88a0-01674fdb072a,Special offers,Toiletries & health>Sports nutrition & diet>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/special-offers-293828-44,0,19/08/2021,0,1,,,
ae8fe757-8123-4697-9d9e-dbb179b316e7,Postshave,Toiletries & health>Shaving & hair removal>Postshave,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/postshave,0,19/08/2021,0,1,,,
691dd554-b6f8-4f7b-b813-9a68c16ef536,Flamingo,Toiletries & health>Shaving & hair removal>Flamingo,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/flamingo-,0,19/08/2021,0,1,,,
670e269b-ca6e-44ee-924f-fa5d84130def,Special offers,Toiletries & health>Shaving & hair removal>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/special-offers-274797-44,0,19/08/2021,0,1,,,
b12ed384-fd20-433f-8106-f9fce73c45b4,All feminine care,Toiletries & health>Feminine care>All feminine care,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/all-feminine--care,0,19/08/2021,0,1,,,
dc3a849c-fc17-425b-9487-7a486676ec92,Sanitary towels,Toiletries & health>Feminine care>Sanitary towels,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/sanitary-towels,0,19/08/2021,0,1,,,
f0de2b21-9a37-4610-a979-6392a02c9fbd,Tampons,Toiletries & health>Feminine care>Tampons,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/tampons,0,19/08/2021,0,1,,,
d3ec06aa-e01b-4a39-bba1-8d607fbb65e7,Panty liners,Toiletries & health>Feminine care>Panty liners,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/panty-liners,0,19/08/2021,0,1,,,
32a7aa45-a4d9-400b-8dbe-f094f0d17106,Sensitive & naturals,Toiletries & health>Feminine care>Sensitive & naturals,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/sensitive-naturals,0,19/08/2021,0,1,,,
c7d0465b-262b-40c2-97d8-817e0c5e8038,Intimate care,Toiletries & health>Feminine care>Intimate care,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/femininecare-intimate-care,0,19/08/2021,0,1,,,
fdf90e64-7a75-4fa5-a9c2-379a28d495ee,Sun cream,Toiletries & health>Suncare & travel>Sun cream,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/suncare,0,19/08/2021,0,1,,,
59e72505-bf01-49ce-ae75-672ead07e907,Aftersun,Toiletries & health>Suncare & travel>Aftersun,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/aftersun-cooling,0,19/08/2021,0,1,,,
1211c243-efa2-436d-a518-c7d7bb440f79,Fake tan,Toiletries & health>Suncare & travel>Fake tan,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/self-tan,0,19/08/2021,0,1,,,
092cf7ac-7f7e-4100-ad3c-5ca207174507,Baby & kids,Toiletries & health>Suncare & travel>Baby & kids,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/baby-childrens-suncare,0,19/08/2021,0,1,,,
29fed8e0-8fbe-418b-8a97-0e3196eed239,Swimming nappies,Toiletries & health>Suncare & travel>Swimming nappies,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/swimming-nappies-44,0,19/08/2021,0,1,,,
092cf0b7-5014-453c-b552-c2b050c221b8,Travel size toiletries,Toiletries & health>Suncare & travel>Travel size toiletries,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/travel-size-toiletries,0,19/08/2021,0,1,,,
a2bf0c00-605e-4207-b2ba-c3ea798f60f9,Special offers,Toiletries & health>Suncare & travel>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/special-offers-279840-44,0,19/08/2021,0,1,,,
5e1149f2-438c-4617-ad3d-ba9a05edfddd,Bladder weakness,Toiletries & health>Men's toiletries>Bladder weakness,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/bladder-weakness-247982-44,0,19/08/2021,0,1,,,
91da7df1-386f-4909-b42c-82f6afb683b3,Special offers,Toiletries & health>Men's toiletries>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/special-offers-246807-44,0,19/08/2021,0,1,,,
fc355a11-f1d9-4031-bcc6-b97daada77ce,All gifts,Toiletries & health>Beauty gifting>All gifts,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/all-gifts-,0,19/08/2021,0,1,,,
e713067b-785f-4865-a52c-14acb1c247e3,For her,Toiletries & health>Beauty gifting>For her,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/for-her-337391-44,0,19/08/2021,0,1,,,
ded7edd3-29a8-4a58-96d6-952212cb2446,For him,Toiletries & health>Beauty gifting>For him,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/for-him-337390-44,0,19/08/2021,0,1,,,
20cbb8c4-2ddf-4d75-8bb3-751b98a18003,Special offers,Toiletries & health>Beauty gifting>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/health-beauty/special-offers-232266-44,0,19/08/2021,0,1,,,
2cc6b3c0-7aae-49b8-a662-54722e08c373,New,Homeware & outdoor>Home & Office>New,https://www.sainsburys.co.uk/shop/gb/groceries/home/home-office-new,0,19/08/2021,0,1,,,
700c408b-7a54-4416-84e8-c7b5363cb3b2,Living room,Homeware & outdoor>Home & Office>Living room,https://www.sainsburys.co.uk/shop/gb/groceries/home/living-room,0,19/08/2021,0,1,,,
b16220e6-b499-4cd5-b04b-939a395621d4,Bedroom,Homeware & outdoor>Home & Office>Bedroom,https://www.sainsburys.co.uk/shop/gb/groceries/home/bedroom,0,19/08/2021,0,1,,,
905da724-45a7-4177-957f-48b51cc10839,Lighting,Homeware & outdoor>Home & Office>Lighting,https://www.sainsburys.co.uk/shop/gb/groceries/home/lights-and-lampshades,0,19/08/2021,0,1,,,
82cdfdbb-ebb7-40ca-a9ba-3b6520fdadd2,Books,Homeware & outdoor>Home & Office>Books,https://www.sainsburys.co.uk/shop/gb/groceries/home/books-,0,19/08/2021,0,1,,,
f3088b01-666b-4613-a1a7-8b4d03c2577f,Bathroom accessories,Homeware & outdoor>Home & Office>Bathroom accessories,https://www.sainsburys.co.uk/shop/gb/groceries/home/bathroom-44,0,19/08/2021,0,1,,,
38bfa1d8-d329-4d34-9595-f5f78a792e64,Candles & home fragrance,Homeware & outdoor>Home & Office>Candles & home fragrance,https://www.sainsburys.co.uk/shop/gb/groceries/home/candles---home-fragrance,0,19/08/2021,0,1,,,
55a77226-8b31-40f8-8932-fe7cbc95f03f,Household electricals,Homeware & outdoor>Home & Office>Household electricals,https://www.sainsburys.co.uk/shop/gb/groceries/home/household-electricals-44,0,19/08/2021,0,1,,,
81268068-2e02-4841-9b2a-a0bd79372af8,New,Baby & toddler>Baby meals>New,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/baby-meals-new,0,19/08/2021,0,1,,,
717675fd-4139-43a0-b260-42820da31e48,Special offers,Homeware & outdoor>Home & Office>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-282304-44,0,19/08/2021,0,1,,,
e67f663f-3cb3-4187-abea-8b60e79439c2,New,Homeware & outdoor>Kitchen & dining>New,https://www.sainsburys.co.uk/shop/gb/groceries/home/kitchen-dining-new,0,19/08/2021,0,1,,,
547d1287-6ea4-41cf-aa6f-abf5a34a0dae,Water filters & cartridges,Homeware & outdoor>Kitchen & dining>Water filters & cartridges,https://www.sainsburys.co.uk/shop/gb/groceries/home/water-filters---cartridges,0,19/08/2021,0,1,,,
fd2a760d-d13d-472e-8319-e6fe6b59dac7,Kitchen towels & oven gloves,Homeware & outdoor>Kitchen & dining>Kitchen towels & oven gloves,https://www.sainsburys.co.uk/shop/gb/groceries/home/kitchen-textiles,0,19/08/2021,0,1,,,
21b8119e-2852-43f8-9c50-b5ad3a7e8d4c,Bar accessories,Homeware & outdoor>Kitchen & dining>Bar accessories,https://www.sainsburys.co.uk/shop/gb/groceries/home/bar-accessories,0,19/08/2021,0,1,,,
88f48742-50a6-4381-9959-cd13e01dc7de,Good Housekeeping,Homeware & outdoor>Kitchen & dining>Good Housekeeping,https://www.sainsburys.co.uk/shop/gb/groceries/home/goodhousekeeping,0,19/08/2021,0,1,,,
f1028c2b-2df5-4369-b03c-fdce92e34b89,Special offers,Homeware & outdoor>Kitchen & dining>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-282305-44,0,19/08/2021,0,1,,,
50ac2425-f6c5-4a70-a302-3a8761fed85a,All party tableware,Homeware & outdoor>Party tableware>All party tableware,https://www.sainsburys.co.uk/shop/gb/groceries/home/all-party-tableware-44,0,19/08/2021,0,1,,,
1b533218-4e7f-460c-8bbd-d0112227bd81,Party essentials,Homeware & outdoor>Party tableware>Party essentials,https://www.sainsburys.co.uk/shop/gb/groceries/home/party-essentials-44,0,19/08/2021,0,1,,,
bc44dce5-a41e-4824-af50-038370fb2dea,Kids party essentials,Homeware & outdoor>Party tableware>Kids party essentials,https://www.sainsburys.co.uk/shop/gb/groceries/home/kids-party-essentials,0,19/08/2021,0,1,,,
f71970bf-73e0-4089-9e93-cdecfca1b909,Plates & bowls,Homeware & outdoor>Party tableware>Plates & bowls,https://www.sainsburys.co.uk/shop/gb/groceries/home/plates---bowls,0,19/08/2021,0,1,,,
383977f0-4f09-44ac-8a13-5ad3d56dbdfe,"Tableware, napkins & table covers","Homeware & outdoor>Party tableware>Tableware, napkins & table covers",https://www.sainsburys.co.uk/shop/gb/groceries/home/napkins---table-covers,0,19/08/2021,0,1,,,
d9e50f4c-5709-48e5-b64a-42f5b626c5fd,Party drinkware,Homeware & outdoor>Party tableware>Party drinkware,https://www.sainsburys.co.uk/shop/gb/groceries/home/party-drinkware-44,0,19/08/2021,0,1,,,
b5289838-bda9-4e17-9172-7f185a7d6afa,Party decorations,Homeware & outdoor>Party tableware>Party decorations,https://www.sainsburys.co.uk/shop/gb/groceries/home/party-decorations-44,0,19/08/2021,0,1,,,
9d5ec40c-2ec5-4a29-a5f7-eef04697a486,Candles,Homeware & outdoor>Party tableware>Candles,https://www.sainsburys.co.uk/shop/gb/groceries/home/candles---cakes-44,0,19/08/2021,0,1,,,
26f07e85-8c78-4fb7-b000-6245dd87fb5d,Special offers,Homeware & outdoor>Party tableware>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-282312-44,0,19/08/2021,0,1,,,
2f66c8ed-1270-4b83-a9bd-650f67bd6ff0,All batteries,Homeware & outdoor>Batteries>All batteries,https://www.sainsburys.co.uk/shop/gb/groceries/home/all-batteries,0,19/08/2021,0,1,,,
8f8f9f9c-63d6-4e9c-a62b-e787c3785bdd,AA batteries,Homeware & outdoor>Batteries>AA batteries,https://www.sainsburys.co.uk/shop/gb/groceries/home/aa-batteries,0,19/08/2021,0,1,,,
0f3e59fe-010b-40b3-ab86-be5e307c9371,AAA batteries,Homeware & outdoor>Batteries>AAA batteries,https://www.sainsburys.co.uk/shop/gb/groceries/home/aaa-batteries,0,19/08/2021,0,1,,,
b499a43b-44cc-499f-9c7c-4c18c1799f9c,C & D batteries,Homeware & outdoor>Batteries>C & D batteries,https://www.sainsburys.co.uk/shop/gb/groceries/home/c---d-batteries,0,19/08/2021,0,1,,,
38894437-fddb-4e7e-9ffc-8a05a9fa3bfb,9V batteries,Homeware & outdoor>Batteries>9V batteries,https://www.sainsburys.co.uk/shop/gb/groceries/home/9v-batteries,0,19/08/2021,0,1,,,
e783f166-3b68-486b-84fb-63a391528ef4,Rechargeable batteries & chargers,Homeware & outdoor>Batteries>Rechargeable batteries & chargers,https://www.sainsburys.co.uk/shop/gb/groceries/home/rechargeable-batteries-chargers,0,19/08/2021,0,1,,,
2dc6dd5e-4ae9-4391-9d3f-c4c5edc9455f,Speciality batteries,Homeware & outdoor>Batteries>Speciality batteries,https://www.sainsburys.co.uk/shop/gb/groceries/home/speciality-batteries,0,19/08/2021,0,1,,,
5f9ad2f1-cbd4-4d52-9e80-3a96fddbf619,Special offers,Homeware & outdoor>Batteries>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-282308-44,0,19/08/2021,0,1,,,
3b6d7573-f8b3-431a-a2c1-b482131e16d5,New,Homeware & outdoor>Toys>New,https://www.sainsburys.co.uk/shop/gb/groceries/home/home-toys-new,0,19/08/2021,0,1,,,
8749d994-95bf-4271-8ad6-6f7a22062454,All toys,Homeware & outdoor>Toys>All toys,https://www.sainsburys.co.uk/shop/gb/groceries/home/all-toys-281914-44,0,19/08/2021,0,1,,,
6d8830a3-e423-434a-b97a-510cfe5417e4,LEGO,Homeware & outdoor>Toys>LEGO,https://www.sainsburys.co.uk/shop/gb/groceries/home/lego-,0,19/08/2021,0,1,,,
d082adaa-78f2-4680-ab2e-f49fccd58dc4,Dolls & action figures,Homeware & outdoor>Toys>Dolls & action figures,https://www.sainsburys.co.uk/shop/gb/groceries/home/dolls---action-figures,0,19/08/2021,0,1,,,
5e4e03f9-1161-423f-9621-025c4e666aff,Pre-school toys,Homeware & outdoor>Toys>Pre-school toys,https://www.sainsburys.co.uk/shop/gb/groceries/home/pre-school-toys-44,0,19/08/2021,0,1,,,
5c51e4d6-a1fd-49ba-9acb-f27b20c5c20a,Playsets,Homeware & outdoor>Toys>Playsets,https://www.sainsburys.co.uk/shop/gb/groceries/home/playsets,0,19/08/2021,0,1,,,
b9804f9c-de76-4e55-a910-3a42c5973868,Arts & crafts,Homeware & outdoor>Toys>Arts & crafts,https://www.sainsburys.co.uk/shop/gb/groceries/home/arts---crafts-44,0,19/08/2021,0,1,,,
0ca02de8-eedd-46d4-9909-b76ab41742c9,Games & puzzles,Homeware & outdoor>Toys>Games & puzzles,https://www.sainsburys.co.uk/shop/gb/groceries/home/games---puzzles-281921-44,0,19/08/2021,0,1,,,
28151906-b0a0-4fc2-8369-6bb316b3546a,Outdoor toys & garden games,Homeware & outdoor>Toys>Outdoor toys & garden games,https://www.sainsburys.co.uk/shop/gb/groceries/home/outdoor-toys---games-44,0,19/08/2021,0,1,,,
f61dba77-2610-4f55-b83c-212a947334d3,Baby toys,Homeware & outdoor>Toys>Baby toys,https://www.sainsburys.co.uk/shop/gb/groceries/home/baby-toys-333383-44,0,19/08/2021,0,1,,,
08db2525-3173-4d23-9912-6024197fe348,Essential extras,Homeware & outdoor>Toys>Essential extras,https://www.sainsburys.co.uk/shop/gb/groceries/home/essential-extras,0,19/08/2021,0,1,,,
018e477f-c7e3-46c6-b236-0f13a4757b4f,Special offers,Homeware & outdoor>Toys>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-282309-44,0,19/08/2021,0,1,,,
f6142473-65f5-46de-bade-42031aca5476,Sports,Homeware & outdoor>Sports & leisure>Sports,https://www.sainsburys.co.uk/shop/gb/groceries/home/sports,0,19/08/2021,0,1,,,
a76b7273-9a67-435d-a182-f1389a76b73a,Home fitness & exercise equipment,Homeware & outdoor>Sports & leisure>Home fitness & exercise equipment,https://www.sainsburys.co.uk/shop/gb/groceries/home/home-fitness-350446-44,0,19/08/2021,0,1,,,
761a83ff-501b-461f-8acb-7a5d319c0eb2,Swimming accessories,Homeware & outdoor>Sports & leisure>Swimming accessories,https://www.sainsburys.co.uk/shop/gb/groceries/home/swimming-44,0,19/08/2021,0,1,,,
2f77fc01-6d10-4959-ae38-2441bade642b,Luggage & backpacks,Homeware & outdoor>Sports & leisure>Luggage & backpacks,https://www.sainsburys.co.uk/shop/gb/groceries/home/luggage---backpacks,0,19/08/2021,0,1,,,
cab9adec-05de-41d1-822a-ce69bbac743a,Travel accessories,Homeware & outdoor>Sports & leisure>Travel accessories,https://www.sainsburys.co.uk/shop/gb/groceries/home/travel-accessories-350450-44,0,19/08/2021,0,1,,,
881793e2-fc62-4a86-bf37-21eb01808672,Camping,Homeware & outdoor>Sports & leisure>Camping,https://www.sainsburys.co.uk/shop/gb/groceries/home/camping-44,0,19/08/2021,0,1,,,
2b139770-7a12-4ed8-9a5d-d15a18f3bfd1,Special offers,Homeware & outdoor>Sports & leisure>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-349927-44,0,19/08/2021,0,1,,,
602a22ba-1d57-40f0-9871-87c9a1460ffc,Magazines,Homeware & outdoor>Newsagent & tobacconist>Magazines,https://www.sainsburys.co.uk/shop/gb/groceries/home/magazines-44,0,19/08/2021,0,1,,,
fd192008-8d35-45da-9bb0-561b615fdb34,TV listings,Homeware & outdoor>Newsagent & tobacconist>TV listings,https://www.sainsburys.co.uk/shop/gb/groceries/home/tv-listings-44,0,19/08/2021,0,1,,,
4c76f450-5a42-45ac-8894-1d467cd16f9b,Vaping & alternatives,Homeware & outdoor>Newsagent & tobacconist>Vaping & alternatives,/shop/gb/groceries/household/vaping-and-electronic-cigarettes,0,19/08/2021,0,1,,,
32f31244-beff-49f0-b8aa-a0504931f6da,Cigarettes,Homeware & outdoor>Newsagent & tobacconist>Cigarettes,https://www.sainsburys.co.uk/shop/gb/groceries/home/cigarettes-44,0,19/08/2021,0,1,,,
ee9738d2-45b9-4cf0-9ff1-04cdcb3e1b12,Roll your own,Homeware & outdoor>Newsagent & tobacconist>Roll your own,https://www.sainsburys.co.uk/shop/gb/groceries/home/roll-your-own,0,19/08/2021,0,1,,,
54da98fa-50cd-4620-ae66-f60e654d623a,Cigars and pipe tobacco,Homeware & outdoor>Newsagent & tobacconist>Cigars and pipe tobacco,https://www.sainsburys.co.uk/shop/gb/groceries/household/cigars-and-pipe-tobacco#langId=44&storeId=10151&catalogId=10241&categoryId=506360&parent_category_rn=12564&top_category=12564&pageSize=60&orderBy=SEQUENCING%7CFAVOURITES_ONLY%7CTOP_SELLERS&searchTerm=&beginIndex=0&hideFilters=true,0,19/08/2021,0,1,,,
1654cb28-310e-45cf-9af8-1a1b466243cc,Heat not burn tobacco,Homeware & outdoor>Newsagent & tobacconist>Heat not burn tobacco,https://www.sainsburys.co.uk/shop/gb/groceries/household/heatnotburn#langId=44&storeId=10151&catalogId=10241&categoryId=506359&parent_category_rn=12564&top_category=12564&pageSize=60&orderBy=SEQUENCING%7CFAVOURITES_ONLY%7CTOP_SELLERS&searchTerm=&beginIndex=0&hideFilters=true,0,19/08/2021,0,1,,,
cd5f4bb7-4a45-40bf-b12e-7330beffba58,Stamps,Homeware & outdoor>Newsagent & tobacconist>Stamps,https://www.sainsburys.co.uk/shop/gb/groceries/home/stamps---envelopes,0,19/08/2021,0,1,,,
96ec367b-570b-4e9c-8e12-b997b566c2c4,"Matches, lighters & accessories","Homeware & outdoor>Newsagent & tobacconist>Matches, lighters & accessories",https://www.sainsburys.co.uk/shop/gb/groceries/home/matches--lighters---accessories,0,19/08/2021,0,1,,,
61927c34-ac7f-48cd-8517-a63dd15ac735,Special offers,Homeware & outdoor>Newsagent & tobacconist>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/home/special-offers-282311-44,0,19/08/2021,0,1,,,
c3721bac-6b87-43f9-9a5c-5657aa4192a5,All toiletries,Baby & toddler>Toiletries & healthcare>All toiletries,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/all-toiletries,0,19/08/2021,0,1,,,
89b2e2ae-dabd-4aee-988c-055cbf561c1a,Baby bath time,Baby & toddler>Toiletries & healthcare>Baby bath time,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/bath-time,0,19/08/2021,0,1,,,
1b7f3812-2ecd-437f-9bee-e7b904ea8aa7,"Baby oil, creams & lotions","Baby & toddler>Toiletries & healthcare>Baby oil, creams & lotions",https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/baby-oil-creams-lotions,0,19/08/2021,0,1,,,
7dc9383e-1437-4f3e-9625-ece454b2e362,Baby shampoo & conditioner,Baby & toddler>Toiletries & healthcare>Baby shampoo & conditioner,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/baby-shampoo-conditioner,0,19/08/2021,0,1,,,
4812ffc3-efce-4b00-8a9b-28fcba006e1a,Natural & sensitive toiletries,Baby & toddler>Toiletries & healthcare>Natural & sensitive toiletries,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/natural-sensitive-toiletries,0,19/08/2021,0,1,,,
54d5cd68-e8bd-46ed-ac89-06cd5b01eea4,Kids toiletries,Baby & toddler>Toiletries & healthcare>Kids toiletries,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/kids-toiletries,0,19/08/2021,0,1,,,
198c9ab6-e0c9-421e-81e6-60b2dd395338,Accessories & bath toys,Baby & toddler>Toiletries & healthcare>Accessories & bath toys,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/accessories-bath-toys,0,19/08/2021,0,1,,,
9a618462-e8c6-4d07-904a-3c2efe995a9d,Baby & toddler dental care,Baby & toddler>Toiletries & healthcare>Baby & toddler dental care,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/baby---toddler-dental-care,0,19/08/2021,0,1,,,
cb98d0f5-8a91-45b5-be20-08c07ad58504,Medicine & vitamins,Baby & toddler>Toiletries & healthcare>Medicine & vitamins,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/medicine-vitamins,0,19/08/2021,0,1,,,
838d42d0-62ad-4bdf-8db3-b563bd2e3a19,Nappy rash,Baby & toddler>Toiletries & healthcare>Nappy rash,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/nappy-rash,0,19/08/2021,0,1,,,
c30b3800-da78-4b8d-9f94-a1d07c9199bd,Cotton wool & buds,Baby & toddler>Toiletries & healthcare>Cotton wool & buds,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/cotton-wool,0,19/08/2021,0,1,,,
7b8362a1-67d3-4d64-be2d-7c4445fe3fae,Mum & mum to be,Baby & toddler>Toiletries & healthcare>Mum & mum to be,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/toiletries-mum-mum-to-be,0,19/08/2021,0,1,,,
a4710791-25ab-4196-8475-d1384a104823,Johnson's baby toiletries,Baby & toddler>Toiletries & healthcare>Johnson's baby toiletries,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/johnson-and-johnson,0,19/08/2021,0,1,,,
aac0c3ad-cebc-47b9-b651-93a633b014fd,Childs Farm toiletries,Baby & toddler>Toiletries & healthcare>Childs Farm toiletries,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/childs-farm-toiletries,0,19/08/2021,0,1,,,
1fabb72d-9778-4839-989c-de6de077213d,Special offers,Baby & toddler>Toiletries & healthcare>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/special-offers-232287-44,0,19/08/2021,0,1,,,
bfbd7352-6954-451b-93f8-5c5202c51826,All baby wipes,Baby & toddler>Wipes>All baby wipes,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/all-baby-wipes,0,19/08/2021,0,1,,,
7e9ad066-b6f5-4755-946e-ecbf6e487c7a,Bigger packs,Baby & toddler>Wipes>Bigger packs,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/bigger-packs-458369-44,0,19/08/2021,0,1,,,
4929f2fa-dd1f-4871-b018-41e5809a00b6,Little Ones baby wipes,Baby & toddler>Wipes>Little Ones baby wipes,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/little-ones-baby-wipes,0,19/08/2021,0,1,,,
76a95ac7-1393-4ceb-8157-79e7b100d2a1,Pampers baby wipes,Baby & toddler>Wipes>Pampers baby wipes,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/pampers-baby-wipes,0,19/08/2021,0,1,,,
3f551a32-ffdb-4567-8071-809f89026edf,Johnson's baby wipes,Baby & toddler>Wipes>Johnson's baby wipes,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/johnsons-baby-wipes,0,19/08/2021,0,1,,,
8d5bd361-cf02-4db9-9798-6b64a2c08c15,Huggies baby wipes,Baby & toddler>Wipes>Huggies baby wipes,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/huggies-baby-wipes,0,19/08/2021,0,1,,,
644557f5-419b-455a-8ec5-3874b84f193a,Sensitive & fragranced,Baby & toddler>Wipes>Sensitive & fragranced,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/sensitive-fragranced,0,19/08/2021,0,1,,,
b85c5ec9-16bc-49c6-9fbd-e40b84e41142,All nappies,Baby & toddler>Nappies & pants>All nappies,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/all-nappies-44,0,19/08/2021,0,1,,,
d89584bf-6292-4fdb-ae6f-2b57ca1aa227,Bigger packs,Baby & toddler>Nappies & pants>Bigger packs,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/nappies-pants-bigger-packs,0,19/08/2021,0,1,,,
b261105f-e660-465c-b4ee-4e96eaa0b8e7,Nappy pants,Baby & toddler>Nappies & pants>Nappy pants,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/nappy-pants,0,19/08/2021,0,1,,,
d4d6e769-bbdf-4da7-b748-a8b32049c7ff,Size 1 & 2 (2-5kg),Baby & toddler>Nappies & pants>Size 1 & 2 (2-5kg),https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/size-1-2-2-5kg-,0,19/08/2021,0,1,,,
f017fc64-13e1-4524-92dc-8264f2421567,Size 3 (4-9kg),Baby & toddler>Nappies & pants>Size 3 (4-9kg),https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/size-3-4-9kg-,0,19/08/2021,0,1,,,
191c95a1-686e-4ad5-89fc-cf8f3978e385,Size 4 & 4+ (7-16kg),Baby & toddler>Nappies & pants>Size 4 & 4+ (7-16kg),https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/size-4-4-7-16kg-,0,19/08/2021,0,1,,,
b18d9ca3-3ca9-4ca5-8df1-e52deafc87fc,Size 5 & 5+ (11-22kg),Baby & toddler>Nappies & pants>Size 5 & 5+ (11-22kg),https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/size-5-5-11-22kg-,0,19/08/2021,0,1,,,
c90bc4b5-597c-4e04-80fd-524b768f96fe,"Size 6, 6+, 7 & 8 (13kg+)","Baby & toddler>Nappies & pants>Size 6, 6+, 7 & 8 (13kg+)",https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/size-6-6-7-8-13kg-,0,19/08/2021,0,1,,,
737ad153-a5b2-4099-a236-4d6fd17c34d7,Pampers nappies,Baby & toddler>Nappies & pants>Pampers nappies,https://www.sainsburys.co.uk/shop/gb/groceries/baby-toddler-products/pampers-nappies,0,19/08/2021,0,1,,,
